Order ID,Date,Status,Category,Qty,Amount,ship-state,ship-city
408-1671892-0147541,2022-05-01,Cancelled,kurta,0,0.0,ANDHRA PRADESH,MADANAPALLE
171-1488207-0321162,2022-06-06,Shipped,Blouse,1,794.0,KARNATAKA,BENGALURU
404-5229401-4560358,2022-05-30,Shipped,Set,1,736.0,TELANGANA,HYDERABAD
403-0954036-0947537,2022-04-27,Shipped - Delivered to Buyer,Western Dress,1,744.0,KARNATAKA,BENGALURU
405-1508017-7617147,2022-05-17,Shipped,kurta,1,459.0,MAHARASHTRA,PIMPRI CHINCHWAD
403-0726410-8837149,2022-05-27,Shipped,Western Dress,1,771.0,TELANGANA,KARIMNAGAR
171-6134181-5154720,2022-05-11,Shipped,kurta,1,376.0,TAMIL NADU,COIMBATORE
407-5479065-0305152,2022-06-13,Shipped,Set,1,771.0,ODISHA,CHARIBATIA
404-1976571-2440363,2022-05-19,Shipped - Returned to Seller,kurta,1,459.0,ANDHRA PRADESH,Addanki mandal Bapatl District
171-8635069-7689952,2022-05-13,Cancelled,kurta,0,286.67,UTTAR PRADESH,LUCKNOW
402-3215850-8233951,2022-05-23,Shipped - Delivered to Buyer,Set,1,1556.0,UTTAR PRADESH,KANPUR
405-6575169-1710717,2022-04-29,Shipped,kurta,1,376.0,TELANGANA,Secunderabad
171-1907717-2461911,2022-04-07,Shipped,Set,1,824.0,UTTAR PRADESH,GHAZIABAD
408-7753762-4709138,2022-06-14,Shipped,Western Dress,1,908.0,TAMIL NADU,"Pallikaranai, Chennai"
404-1283225-5129100,2022-06-02,Shipped,kurta,1,292.0,MAHARASHTRA,Virar (W)
408-7156144-2955559,2022-04-28,Cancelled,Western Dress,1,833.0,TELANGANA,HYDERABAD
408-5548469-7086723,2022-04-21,Shipped - Delivered to Buyer,kurta,1,771.0,KERALA,THIRUVANANTHAPURAM
408-2360518-7365127,2022-04-16,Shipped,Set,1,922.0,MAHARASHTRA,PUNE
171-5962892-3132358,2022-06-22,Shipped - Delivered to Buyer,kurta,1,435.0,KARNATAKA,BENGALURU
402-8798856-7877942,2022-06-17,Shipped - Delivered to Buyer,Set,1,999.0,ODISHA,ROURKELA
171-5057375-2831560,2022-05-11,Cancelled,kurta,0,286.67,TAMIL NADU,CHENNAI
405-2760693-1869159,2022-06-09,Shipped,Western Dress,1,828.0,TELANGANA,HYDERABAD
405-0422762-1881145,2022-06-09,Shipped,kurta,1,487.0,TELANGANA,HYDERABAD
407-3602008-6685164,2022-06-12,Shipped,Set,1,1152.0,KERALA,ELAMPALLOOR
171-1768763-4670752,2022-05-09,Shipped,Set,1,635.0,UTTARAKHAND,DEHRADUN
406-7075525-5420357,2022-06-20,Shipped,kurta,1,422.0,TELANGANA,HYDERABAD
405-2417747-6609955,2022-04-06,Shipped,Set,1,912.0,DELHI,NEW DELHI
408-0735831-1991509,2022-06-13,Shipped,kurta,1,475.0,TELANGANA,HYDERABAD
402-7909394-2795530,2022-04-19,Shipped,kurta,1,458.0,MAHARASHTRA,MUMBAI
407-8712988-6423566,2022-05-11,Shipped,Set,1,545.0,MAHARASHTRA,MUMBAI
405-3224229-3742744,2022-04-16,Shipped - Delivered to Buyer,Set,1,654.0,DELHI,NEW DELHI
171-4045409-7316358,2022-04-21,Shipped - Delivered to Buyer,kurta,1,568.0,ODISHA,BHUBANESWAR
408-0613240-5232364,2022-04-28,Shipped - Delivered to Buyer,Top,1,599.0,ODISHA,BHUBANESWAR
403-1058569-9807567,2022-04-13,Shipped,Set,1,1112.0,WEST BENGAL,Kolkata
171-6045388-1428347,2022-06-08,Cancelled,Set,1,560.0,SIKKIM,Gangtok
407-0669828-0828342,2022-05-23,Cancelled,kurta,0,713.33,MADHYA PRADESH,BHOPAL
403-4832575-9826710,2022-06-16,Shipped,Set,1,1122.0,WEST BENGAL,HOWRAH
171-1089315-8973930,2022-04-21,Shipped,Western Dress,1,744.0,KARNATAKA,BENGALURU
171-2294678-3300309,2022-06-24,Shipped - Picked Up,Set,1,517.0,UTTAR PRADESH,LUCKNOW
404-0415447-9369914,2022-06-03,Shipped,Western Dress,1,842.0,DELHI,NEW DELHi
402-2481045-4800304,2022-04-20,Shipped,Set,1,597.0,MAHARASHTRA,PUNE
404-4406010-0892329,2022-06-20,Shipped,Set,1,1473.0,HARYANA,FARIDABAD
406-6101335-1952346,2022-05-17,Shipped - Delivered to Buyer,Set,1,655.0,BIHAR,SAMASTIPUR
408-1633972-9742717,2022-06-06,Shipped,Set,1,0.0,UTTAR PRADESH,ALLAHABAD
405-5475071-2286722,2022-04-23,Shipped,Set,1,1432.0,ANDHRA PRADESH,KURNOOL
405-6923930-1745124,2022-06-17,Shipped,Set,1,635.0,ASSAM,KOKRAJHAR
405-7907037-6453159,2022-06-21,Shipped,Set,1,852.0,MAHARASHTRA,PIMPRI CHINCHWAD
408-8642044-2073148,2022-04-14,Shipped,Set,1,1146.0,WEST BENGAL,BARASAT
403-2450341-4865947,2022-04-03,Shipped - Delivered to Buyer,Set,1,849.0,DELHI,NEW DELHI
408-2354557-7193113,2022-04-10,Shipped,Western Dress,1,744.0,KARNATAKA,MYSURU
408-7469918-8212333,2022-05-12,Shipped - Delivered to Buyer,Set,1,0.0,MAHARASHTRA,KALYAN
402-3464080-5734710,2022-04-04,Shipped - Returned to Seller,Set,1,799.0,KARNATAKA,BENGALURU
405-7645152-4360367,2022-04-06,Shipped - Delivered to Buyer,Top,1,399.0,MAHARASHTRA,PUNE
402-7427097-3902701,2022-04-13,Shipped,kurta,1,399.0,WEST BENGAL,BANKURA
406-4634050-6542758,2022-06-21,Shipped - Delivered to Buyer,kurta,1,729.0,KARNATAKA,BENGALURU
406-4056119-8105904,2022-05-02,Shipped,kurta,1,428.0,TELANGANA,Hyderabad
402-4283024-0541101,2022-04-29,Cancelled,Top,0,380.0,MAHARASHTRA,MUMBAI
406-9822807-2193955,2022-06-17,Shipped - Delivered to Buyer,Western Dress,1,948.0,TAMIL NADU,CHIDAMBARAM
406-2125994-2519531,2022-05-03,Shipped,kurta,1,442.0,MAHARASHTRA,AKOLA
403-6883797-3182753,2022-04-28,Shipped - Delivered to Buyer,kurta,1,666.0,DELHI,NEW DELHI
405-7050294-4502722,2022-05-11,Shipped,Top,1,518.0,MAHARASHTRA,NASHIK
403-8676035-5065939,2022-04-20,Shipped,Set,0,0.0,MAHARASHTRA,MUMBAI
404-6187428-2677125,2022-04-29,Shipped,Set,1,696.0,KARNATAKA,BENGALURU
402-4824268-8453120,2022-05-19,Cancelled,Set,0,0.0,UTTAR PRADESH,GORAKHPUR
408-3006964-0126709,2022-04-23,Shipped - Delivered to Buyer,kurta,1,518.0,MAHARASHTRA,THANE
408-2639022-1271556,2022-05-06,Shipped,kurta,1,336.0,UTTAR PRADESH,LALITPUR
407-4336700-5821134,2022-06-13,Shipped,kurta,1,349.0,UTTAR PRADESH,HINDALCO INDUSTRIES LTD
403-7270029-3525923,2022-06-23,Shipped,Set,1,648.0,Gujarat,Gandhinagar
403-9220788-3280308,2022-04-21,Shipped,Set,1,1432.0,ODISHA,BHUBANESWAR
171-8394201-3183534,2022-04-17,Shipped - Delivered to Buyer,Set,1,612.0,UTTAR PRADESH,KANPUR
406-0044788-8405959,2022-06-20,Shipped,Set,1,764.0,MAHARASHTRA,AMRAVATI
403-2822208-4193945,2022-04-06,Shipped - Delivered to Buyer,Set,1,474.0,TAMIL NADU,chennai
171-4519243-6767502,2022-06-21,Shipped,Set,1,999.0,UTTAR PRADESH,JALALABAD
404-9822448-3496353,2022-05-20,Shipped,Top,1,599.0,GOA,bardez
402-4076731-7737954,2022-04-11,Cancelled,Set,0,981.25,WEST BENGAL,KOLKATA
407-8717687-6079545,2022-04-17,Shipped,Set,1,1112.0,CHHATTISGARH,RAJNANDGAON
402-2260530-9430743,2022-05-28,Shipped,kurta,1,380.0,ANDHRA PRADESH,VIJAYAWADA
402-8972189-7717105,2022-05-22,Shipped,Top,1,574.0,DELHI,NEW DELHI
408-7745174-0529901,2022-04-17,Shipped - Delivered to Buyer,Set,1,999.0,UTTAR PRADESH,NOIDA
406-7053939-6821926,2022-04-14,Shipped - Delivered to Buyer,Western Dress,1,725.0,HIMACHAL PRADESH,KANGRA
171-5760320-3949941,2022-05-25,Shipped - Delivered to Buyer,Western Dress,1,885.0,KERALA,PALAKKAD
403-1766130-4733928,2022-04-18,Shipped - Delivered to Buyer,Set,1,1238.0,DELHI,NEW DELHI
405-1521843-9709158,2022-05-25,Shipped,Set,1,721.0,ODISHA,BHUBANESWAR
408-7101928-4080319,2022-05-27,Shipped,Set,1,1349.0,MAHARASHTRA,PUNE
405-6012785-3493949,2022-05-13,Cancelled,kurta,0,0.0,MAHARASHTRA,PIMPRI CHINCHWAD
402-8552997-2185101,2022-05-10,Shipped - Returned to Seller,kurta,1,345.0,TAMIL NADU,chennai
408-4331276-0802751,2022-06-03,Shipped,Set,1,635.0,KARNATAKA,BENGALURU
404-1614913-6960302,2022-05-07,Shipped,Set,1,1018.0,WEST BENGAL,KOLKATA
404-9026306-9057964,2022-05-02,Shipped,kurta,1,435.0,TAMIL NADU,CHENNAI
171-3315012-4169157,2022-05-01,Shipped,kurta,1,399.0,Gujarat,VADODARA
171-8505964-7622708,2022-04-10,Shipped - Delivered to Buyer,kurta,1,399.0,RAJASTHAN,BHIWADI
403-6088179-9892328,2022-06-08,Shipped,Set,1,635.0,UTTAR PRADESH,NOIDA
403-2691053-0977149,2022-04-13,Shipped,Top,1,599.0,KERALA,PALAKKAD
405-5558218-3558750,2022-05-06,Shipped,Western Dress,1,776.0,TELANGANA,HYDERABAD
403-0176685-7621953,2022-04-13,Shipped,Set,1,1432.0,UTTAR PRADESH,Belthara Road
402-6689439-7550711,2022-04-10,Shipped,kurta,1,459.0,PUNJAB,LUDHIANA
403-1588348-3110758,2022-06-29,Cancelled,Bottom,0,315.24,KARNATAKA,BENGALURU
404-0730819-5769961,2022-05-05,Shipped,Set,1,569.0,MAHARASHTRA,AKOLA
403-6933921-9425900,2022-05-24,Cancelled,Set,0,951.43,TELANGANA,HYDERABAD
171-3639241-3409116,2022-05-18,Cancelled,Western Dress,0,842.86,TAMIL NADU,CHENNAI
405-3930676-9687503,2022-05-04,Shipped,kurta,1,399.0,ODISHA,Sundargarh
407-1510262-9574701,2022-06-01,Shipped,Western Dress,1,735.0,JHARKHAND,Jamshedpur
406-1307223-9745158,2022-04-02,Cancelled,kurta,1,299.0,MAHARASHTRA,VASAI VIRAR
171-8592908-5313128,2022-04-24,Shipped - Delivered to Buyer,Set,1,599.0,ANDHRA PRADESH,KURNOOL
403-7443778-3457961,2022-05-28,Shipped,kurta,1,382.0,TELANGANA,WARANGAL
407-8920509-3885954,2022-06-02,Shipped,kurta,1,467.0,KERALA,Ernakulam kochi
171-4973115-6504312,2022-04-17,Shipped,kurta,1,368.0,UTTAR PRADESH,Taj Nagri phase 2  Agra
402-5852450-2129941,2022-04-30,Shipped - Delivered to Buyer,kurta,1,495.0,TAMIL NADU,CHENNAI
402-0521232-2530728,2022-05-30,Shipped,Set,1,1523.0,MAHARASHTRA,Nagpur
402-0564155-6303539,2022-04-09,Cancelled,Set,0,600.95,MADHYA PRADESH,BHOPAL
408-7961634-5146754,2022-05-05,Shipped - Delivered to Buyer,Top,1,518.0,WEST BENGAL,KOLKATA
406-7947728-6360322,2022-04-09,Shipped,Blouse,1,545.0,MAHARASHTRA,MUMBAI
407-7483467-1334735,2022-06-05,Shipped - Delivered to Buyer,Set,1,999.0,ANDHRA PRADESH,Guntur
403-8649983-9792331,2022-05-03,Shipped - Delivered to Buyer,Set,1,1338.0,KARNATAKA,BENGALURU
171-3572061-3603514,2022-05-11,Shipped - Delivered to Buyer,Blouse,1,625.0,KARNATAKA,BENGALURU
405-3915394-1037929,2022-05-03,Shipped,Set,1,1111.0,UTTAR PRADESH,NOIDA
404-8411886-2321164,2022-04-02,Cancelled,kurta,1,379.0,MAHARASHTRA,MUMBAI
405-7962848-5901907,2022-05-09,Shipped - Delivered to Buyer,kurta,1,529.0,MAHARASHTRA,PUNE
405-5757966-9066737,2022-04-02,Shipped,Set,1,647.0,TELANGANA,HYDERABAD
405-4298820-4999523,2022-04-16,Cancelled,Set,0,0.0,MAHARASHTRA,BHUSAWAL
404-2116666-5761938,2022-05-08,Shipped - Delivered to Buyer,kurta,1,292.0,HARYANA,Faridabad
171-8905912-5157933,2022-05-09,Shipped - Delivered to Buyer,kurta,1,348.0,TAMIL NADU,CHENNAI
402-1723115-8481110,2022-04-18,Shipped,Western Dress,1,744.0,BIHAR,PATNA
406-0235347-3213934,2022-05-21,Shipped,Set,1,736.0,ASSAM,GUWAHATI
402-3868691-8260367,2022-04-26,Shipped - Returned to Seller,kurta,1,295.0,MADHYA PRADESH,Indore
402-1382101-0794735,2022-05-02,Shipped,Ethnic Dress,1,845.0,KARNATAKA,MAGADI
405-6174854-7707556,2022-04-01,Shipped,Set,1,495.0,WEST BENGAL,KOLKATA
405-1813077-0517916,2022-06-09,Shipped,Set,1,799.0,BIHAR,DARBHANGA
171-5029622-3381169,2022-06-07,Shipped,kurta,1,459.0,KERALA,"Attingal,  kochalumoodu"
402-8515957-0178712,2022-06-26,Shipped,Set,1,799.0,MAHARASHTRA,Kamshet
404-2826234-2815540,2022-05-07,Shipped - Delivered to Buyer,Set,1,1008.0,DELHI,NEW DELHI
404-5144985-7287559,2022-06-24,Cancelled,Set,1,799.0,ODISHA,Titlagarh
406-4771025-0145962,2022-04-14,Shipped - Delivered to Buyer,Set,1,455.0,MAHARASHTRA,Ulhasnagar
408-6467874-0290737,2022-05-28,Shipped - Delivered to Buyer,Set,1,999.0,KARNATAKA,BENGALURU
404-2603731-2492359,2022-04-29,Shipped,kurta,1,459.0,TELANGANA,HYDERABAD
406-7120182-8550708,2022-04-22,Shipped - Delivered to Buyer,kurta,1,599.0,ANDHRA PRADESH,ATMAKUR SRI POTTI SRIRAMULU
404-5762302-4720369,2022-04-02,Shipped,Top,1,750.0,KERALA,TRIVANDRUM
407-2294672-1547536,2022-06-10,Shipped - Delivered to Buyer,Set,1,845.0,UTTAR PRADESH,NOIDA
408-0385469-2145153,2022-06-03,Shipped - Delivered to Buyer,kurta,1,349.0,KARNATAKA,BENGALURU
171-9093103-2284345,2022-04-20,Shipped,Top,1,432.0,WEST BENGAL,KOLKATA
402-1188432-8322713,2022-05-18,Shipped,Set,1,962.0,UTTAR PRADESH,Banda
404-7969770-6304333,2022-05-03,Shipped,Set,1,788.0,CHHATTISGARH,RAIPUR
406-6234012-5480316,2022-06-27,Shipped,kurta,1,526.0,JHARKHAND,RANCHI
171-3606399-9763560,2022-05-03,Shipped - Delivered to Buyer,Set,1,1163.0,JHARKHAND,RANCHI
408-5740133-9225964,2022-04-03,Shipped - Delivered to Buyer,kurta,1,481.0,KARNATAKA,BENGALURU
403-9278314-6331539,2022-04-24,Shipped - Delivered to Buyer,Set,1,909.0,UTTAR PRADESH,NOIDA
171-2486903-8087529,2022-04-22,Shipped,Set,1,968.0,PUNJAB,ZIRAKPUR
171-3955156-1773943,2022-06-26,Shipped,kurta,1,540.0,TELANGANA,HYDERABAD
405-0201777-9418764,2022-06-03,Shipped,Set,1,635.0,KARNATAKA,BENGALURU
S02-7832149-5714447,2022-04-28,Shipped,kurta,1,0.0,Gujarat,Surat
405-9234508-8126713,2022-05-19,Shipped - Delivered to Buyer,Set,1,999.0,KERALA,Angamaly
407-0925582-8722703,2022-04-08,Shipped - Delivered to Buyer,Set,1,525.0,KARNATAKA,BENGALURU
407-8360057-9443500,2022-04-22,Shipped,kurta,1,442.0,HARYANA,GURUGRAM
406-0794552-2949124,2022-06-24,Shipped - Returning to Seller,kurta,1,339.0,KARNATAKA,BENGALURU
402-0535856-8018700,2022-04-22,Shipped,Set,1,968.0,KARNATAKA,BENGALURU
406-7746052-3049118,2022-05-30,Shipped - Delivered to Buyer,Set,1,666.0,KARNATAKA,BENGALURU
408-9737194-0949157,2022-04-27,Shipped - Delivered to Buyer,kurta,1,368.0,TELANGANA,HYDERABAD
406-4041584-6002768,2022-06-20,Shipped - Delivered to Buyer,Top,1,328.0,TAMIL NADU,CHENNAI
402-7540172-2041939,2022-04-16,Shipped - Delivered to Buyer,Set,1,563.0,Gujarat,SURAT
405-2665944-1819530,2022-04-01,Shipped,kurta,1,481.0,TELANGANA,ARMOOR
408-5518509-8557939,2022-06-28,Shipped,Set,1,1075.0,KARNATAKA,BENGALURU
402-2351401-7407519,2022-06-09,Shipped - Delivered to Buyer,Western Dress,1,1091.0,MAHARASHTRA,PUNE
403-6440698-0749136,2022-05-15,Shipped,Set,1,736.0,TELANGANA,HYDERABAD
406-6629476-7296365,2022-05-23,Shipped,kurta,1,459.0,ANDHRA PRADESH,VISAKHAPATNAM
403-1515801-0981916,2022-04-21,Shipped,kurta,1,442.0,WEST BENGAL,KOLKATA
408-6720939-1141962,2022-06-14,Shipped,Set,1,563.0,Gujarat,KALOL GANDHINAGAR DISTRICT
403-1703677-6780306,2022-06-27,Shipped,Western Dress,1,581.0,WEST BENGAL,KOLKATA
408-5567953-1643519,2022-04-30,Cancelled,Set,0,0.0,UTTAR PRADESH,GHAZIABAD
403-3414374-1263529,2022-04-14,Shipped - Delivered to Buyer,Set,1,1133.0,WEST BENGAL,PANIHATI
408-9476573-3347555,2022-06-13,Shipped,kurta,1,368.0,TELANGANA,HYDERABAD
402-3339174-1998735,2022-04-16,Shipped - Delivered to Buyer,kurta,1,495.0,KARNATAKA,BENGALURU
408-1494826-0655542,2022-05-25,Shipped - Delivered to Buyer,kurta,1,526.0,BIHAR,PATNA
404-1896535-9333955,2022-04-27,Shipped,Set,1,1388.0,KARNATAKA,BELAGAVI
403-5192367-4470713,2022-04-06,Shipped,kurta,1,399.0,TELANGANA,"Bachupally, Hyderabad"
402-6523725-9445100,2022-05-31,Shipped - Delivered to Buyer,Set,1,582.0,PUNJAB,AMRITSAR
404-3861866-7948332,2022-04-12,Shipped,Set,1,788.0,MAHARASHTRA,Pune
403-6475298-0026742,2022-05-21,Cancelled,kurta,0,454.29,ODISHA,MADANPUR RAMPUR
403-1823115-4100365,2022-06-04,Shipped,Ethnic Dress,1,438.0,DELHI,NEW DELHI
406-5206188-8892351,2022-04-30,Shipped,Western Dress,1,625.0,ANDHRA PRADESH,PARVATHIPURAM
408-4116887-2549959,2022-06-27,Shipped,Set,1,899.0,ANDHRA PRADESH,ELURU
404-1926469-5352352,2022-04-19,Shipped - Delivered to Buyer,Set,1,599.0,MAHARASHTRA,MUMBAI
408-3436074-1774756,2022-04-27,Shipped - Returned to Seller,Set,1,0.0,KARNATAKA,BENGALURU
407-7886232-8154740,2022-04-01,Shipped,Set,1,597.0,ASSAM,Kokrajhar
406-3490928-2175563,2022-05-08,Shipped,kurta,1,568.0,UTTAR PRADESH,LAKHIMPUR Kheri
403-3588949-9453135,2022-04-28,Shipped,Set,1,737.0,TAMIL NADU,Chennai
403-8639302-5221128,2022-04-08,Shipped,Set,1,759.0,WEST BENGAL,KOLKATA
405-2546815-9037147,2022-06-16,Shipped,Set,1,475.0,DELHI,NEW DELHI
402-5666353-0356305,2022-05-24,Shipped,kurta,1,523.0,WEST BENGAL,KOLKATA
171-1950473-1724308,2022-04-21,Cancelled,kurta,0,300.95,MAHARASHTRA,MUMBAI
402-9885757-5552337,2022-06-04,Shipped,Set,1,666.0,TELANGANA,HYDERABAD
171-6488945-6824368,2022-05-09,Shipped - Delivered to Buyer,Western Dress,1,771.0,KERALA,kottaym
406-8389717-8928353,2022-06-20,Shipped,kurta,1,870.0,RAJASTHAN,TONK
408-6627287-1993155,2022-06-12,Shipped,kurta,1,431.0,MAHARASHTRA,DEULGAON RAJA
402-6855704-5158706,2022-06-04,Shipped,kurta,1,399.0,UTTAR PRADESH,DEOBAND
402-8493646-3765162,2022-06-01,Shipped,kurta,1,435.0,TELANGANA,HYDERABAD
408-5864100-1254761,2022-06-14,Shipped - Returned to Seller,kurta,1,666.0,WEST BENGAL,BALLY
407-7926744-4543521,2022-04-06,Shipped,Set,1,1338.0,UTTAR PRADESH,KANPUR
404-8208315-8269908,2022-05-29,Cancelled,kurta,1,925.0,TAMIL NADU,Chennai
408-7451731-6185950,2022-06-28,Shipped,Set,1,0.0,DELHI,NEW DELHI
403-7773394-2243569,2022-05-25,Shipped,Set,1,1096.0,WEST BENGAL,BHATPARA
408-3667845-3681964,2022-04-20,Shipped,kurta,1,511.0,ANDHRA PRADESH,Bheemunipatnam
171-2270118-1642708,2022-04-15,Shipped,kurta,1,471.0,MADHYA PRADESH,BHOPAL
406-9419237-9193910,2022-04-29,Shipped,Set,1,725.0,MAHARASHTRA,PUNE
404-1824276-8595545,2022-04-20,Shipped,Ethnic Dress,1,699.0,ARUNACHAL PRADESH,NAMSAI
406-1592052-9043500,2022-06-12,Shipped,kurta,1,399.0,JHARKHAND,KODARMA
407-4864243-9400327,2022-04-28,Shipped - Delivered to Buyer,Set,1,922.0,TELANGANA,HYDERABAD
406-1230753-2171525,2022-04-12,Cancelled,Set,0,0.0,MAHARASHTRA,NAVI MUMBAI
406-9028029-8704340,2022-05-17,Shipped - Delivered to Buyer,Set,1,1438.0,TAMIL NADU,CHENNAI
404-5201352-2389905,2022-05-02,Shipped - Delivered to Buyer,Western Dress,1,743.0,KARNATAKA,DAVANAGERE
405-3808333-7454700,2022-06-07,Shipped,Set,1,599.0,MAHARASHTRA,MUMBAI
171-4246719-9869163,2022-05-05,Shipped,Set,1,824.0,MAHARASHTRA,MUMBAI
402-2941221-2336328,2022-05-04,Shipped - Delivered to Buyer,kurta,1,424.0,WEST BENGAL,Calcutta
406-3202253-0516312,2022-06-08,Cancelled,Set,0,951.43,MAHARASHTRA,BADLAPUR
406-3032624-5877151,2022-05-27,Cancelled,kurta,1,435.0,KARNATAKA,BENGALURU
404-6678622-7513101,2022-06-01,Shipped,kurta,1,534.0,WEST BENGAL,BARASAT
403-8289610-0537966,2022-06-16,Shipped,Set,1,1325.0,ANDHRA PRADESH,TIRUPATI
408-1849158-4465102,2022-05-08,Cancelled,Set,0,1287.5,WEST BENGAL,Kolkata
407-1490928-9917111,2022-04-20,Shipped,kurta,1,549.0,DELHI,NEW DELHI
406-7958552-9136368,2022-05-02,Shipped - Delivered to Buyer,Set,1,545.0,ODISHA,BHUBANESWAR
407-8104737-9833155,2022-04-11,Cancelled,kurta,1,342.0,KARNATAKA,BENGALURU
408-6242907-4447569,2022-04-18,Cancelled,Set,1,626.0,KARNATAKA,BENGALURU
171-2223624-3664310,2022-04-06,Cancelled,Western Dress,1,721.0,WEST BENGAL,BELDANGA
404-9668460-1461165,2022-04-20,Shipped,Set,1,478.0,MAHARASHTRA,PUNE
406-7434420-0013114,2022-05-07,Shipped,Set,1,767.0,ANDHRA PRADESH,VISAKHAPATNAM
402-8415050-6536304,2022-06-03,Cancelled,Set,1,1137.0,TELANGANA,HYDERABAD
404-8623910-2271525,2022-04-01,Shipped - Delivered to Buyer,Set,1,1138.0,Gujarat,Bharuch
403-4060025-7873963,2022-05-03,Shipped,kurta,1,696.0,ODISHA,BHUBANESWAR
404-6769265-2468347,2022-05-29,Shipped,kurta,1,487.0,KARNATAKA,BENGALURU
404-0255184-9277150,2022-04-09,Shipped,Western Dress,1,744.0,MAHARASHTRA,NASHIK
406-1152175-4437918,2022-06-16,Shipped,Set,1,1125.0,Gujarat,AHMEDABAD
403-9208822-6513169,2022-06-14,Shipped,kurta,1,468.0,KARNATAKA,BENGALURU
404-1456303-8736324,2022-05-11,Shipped - Delivered to Buyer,Set,1,771.0,Delhi,New Delhi
402-4038345-5332355,2022-04-02,Shipped,Set,1,775.0,UTTAR PRADESH,LUCKNOW
408-0829038-7787539,2022-06-11,Shipped - Delivered to Buyer,Top,1,545.0,PUNJAB,PATIALA
405-9630081-9585962,2022-05-13,Shipped,Set,1,1133.0,TELANGANA,HYDERABAD
406-7834087-9129943,2022-04-07,Shipped,kurta,1,299.0,MAHARASHTRA,MUMBAI
408-6368516-1526738,2022-06-09,Cancelled,Set,1,633.0,TAMIL NADU,PUDUPAKKAM
402-9408498-4736314,2022-04-27,Shipped,kurta,1,432.0,TELANGANA,HYDERABAD
403-0401071-5193934,2022-06-28,Pending,Top,1,665.0,TAMIL NADU,CHENNAI
403-9240697-4172363,2022-04-13,Shipped,kurta,1,435.0,TAMIL NADU,CHENNAI
403-2439603-8859565,2022-05-07,Shipped - Delivered to Buyer,kurta,1,431.0,KARNATAKA,BENGALURU
405-2552201-1729137,2022-06-24,Shipped,Top,1,749.0,MAHARASHTRA,NASHIK
403-1180378-1630759,2022-05-29,Shipped - Delivered to Buyer,kurta,1,399.0,KERALA,CHALAKUDY
403-1200897-9756355,2022-04-07,Shipped,kurta,1,737.0,UTTAR PRADESH,BARABANKI
171-9278185-3578709,2022-05-02,Shipped,kurta,1,458.0,MAHARASHTRA,MUMBAI
171-3322344-2298703,2022-05-06,Shipped,kurta,1,357.0,UTTAR PRADESH,Unnao
407-6686638-3816306,2022-06-09,Shipped,Set,1,852.0,UTTAR PRADESH,BAREILLY
406-9114630-9222769,2022-06-06,Shipped,kurta,1,471.0,MAHARASHTRA,MUMBAI
404-6133154-2689967,2022-04-09,Cancelled,Set,0,634.29,TELANGANA,SECUNDERABAD
171-1935202-6423562,2022-06-26,Shipped,kurta,1,471.0,MAHARASHTRA,THANE
171-4780231-6294718,2022-06-16,Shipped - Delivered to Buyer,kurta,1,518.0,RAJASTHAN,BAGGAR
408-6469742-0726724,2022-06-07,Cancelled,Set,1,799.0,WEST BENGAL,KOLKATA
408-1648596-4740310,2022-06-11,Cancelled,Set,1,635.0,MIZORAM,LUNGLEI
406-6029039-9621922,2022-05-02,Shipped,Set,1,788.0,MAHARASHTRA,MUMBAI
404-6659620-7434754,2022-05-15,Shipped,Set,1,1186.0,MAHARASHTRA,GONDIYA
171-6650175-6159531,2022-04-01,Shipped,Top,1,499.0,HARYANA,GURUGRAM
403-7666810-1541916,2022-05-30,Shipped,kurta,1,771.0,MAHARASHTRA,NAVI MUMBAI
404-1925590-7420364,2022-04-20,Cancelled,kurta,0,380.0,UTTAR PRADESH,TUNDLA KHAM
171-5531015-0210769,2022-04-16,Shipped,Set,1,1140.0,KARNATAKA,MYSURU
405-2165120-3947524,2022-05-14,Shipped - Delivered to Buyer,Set,1,1299.0,TELANGANA,HYDERABAD
405-9602613-3075522,2022-06-02,Shipped,kurta,1,292.0,TELANGANA,HYDERABAD
407-2428821-2905924,2022-06-20,Cancelled,kurta,0,0.0,MAHARASHTRA,AURANGABAD
407-5836738-6703523,2022-05-23,Shipped,kurta,1,382.0,MAHARASHTRA,PUNE
406-6125352-6756311,2022-06-17,Shipped - Delivered to Buyer,kurta,1,967.0,MADHYA PRADESH,RAU
406-7196779-1528347,2022-06-15,Shipped,Top,1,908.0,MAHARASHTRA,MUMBAI
403-7886937-8082750,2022-05-31,Shipped,Western Dress,1,771.0,KARNATAKA,BENGALURU
403-2252281-9447526,2022-06-24,Shipped - Picked Up,Set,1,799.0,KERALA,ATHIRAMPUZHA
407-4540902-8204310,2022-06-01,Shipped,Top,1,550.0,MAHARASHTRA,MUMBAI
403-5841696-3953920,2022-04-07,Shipped - Delivered to Buyer,Set,1,1186.0,RAJASTHAN,Udaipur
171-4136193-0925108,2022-05-06,Shipped,kurta,1,517.0,DELHI,NEW DELHI
403-9277422-7750725,2022-05-07,Shipped - Delivered to Buyer,Set,1,824.0,MAHARASHTRA,THANE
171-9586118-7443544,2022-04-14,Cancelled,kurta,0,0.0,ASSAM,SILCHAR
402-2997386-0166715,2022-05-20,Shipped,kurta,1,517.0,MAHARASHTRA,PUNE
407-6181077-0675563,2022-05-11,Shipped,kurta,1,435.0,DELHI,NEW DELHI
